source,target,weight
blackelespanolito,coscu,14482
blackelespanolito,shahzam,13555
blackelespanolito,kyedae,10927
blackelespanolito,elxokas,10390
blackelespanolito,illojuan,10209
blackelespanolito,sinatraa,10140
relaxing234,uzra,15895
relaxing234,wtf_winds123,13879
relaxing234,sweetcampercs,11342
dreamalt_,georgenotfound,65339
dreamalt_,ranboolive,63376
dreamalt_,tubbo,60395
dreamalt_,quackity,59952
dreamalt_,wilbursoot,59233
dreamalt_,karlnetwork,57282
dreamalt_,sapnap,46636
dreamalt_,foolish_gamers,44111
dreamalt_,tommyinnit,43932
dreamalt_,thisisnotgeorgenotfound,35918
dreamalt_,dreamwastaken,31298
dreamalt_,philza,30510
dreamalt_,punz,27563
dreamalt_,tubbolive,23762
dreamalt_,karljacobs,20555
dreamalt_,jackmanifoldtv,20270
dreamalt_,sapnapalt,18358
dreamalt_,tommyinnitalt,18064
dreamalt_,tinakitten,17779
dreamalt_,sneegsnag,13796
dreamalt_,jschlatt,12925
dreamalt_,ranboobutnot,12278
dreamalt_,sykkuno,11930
dreamalt_,purpled,11363
dreamalt_,nihachu,11161
dreamwastaken,ranboolive,46639
dreamwastaken,georgenotfound,45706
dreamwastaken,tubbo,39066
dreamwastaken,wilbursoot,37787
dreamwastaken,quackity,32776
dreamwastaken,karlnetwork,31359
dreamwastaken,sapnap,30771
dreamwastaken,tommyinnit,30658
dreamwastaken,foolish_gamers,26662
dreamwastaken,philza,21650
dreamwastaken,thisisnotgeorgenotfound,18098
dreamwastaken,punz,16603
dreamwastaken,tubbolive,12170
dreamwastaken,jackmanifoldtv,11358
dreamwastaken,karljacobs,11332
dreamwastaken,sapnapalt,10148
dreamwastaken,tinakitten,10052
thijs,xqcow,11543
itshafu,k3soju,38849
itshafu,keanelol,29443
itshafu,kiyoon,24956
itshafu,scarra,24497
itshafu,rayditz,17688
itshafu,xqcow,16576
itshafu,shroud,16171
itshafu,robinsongz,13687
itshafu,loltyler1,12807
itshafu,sykkuno,12725
itshafu,valorant,12356
itshafu,pokimane,12064
itshafu,mortdog,11787
itshafu,lilypichu,11489
itshafu,sodapoppin,11225
quarterjade,sykkuno,32690
quarterjade,xqcow,26609
quarterjade,scarra,22159
quarterjade,shroud,20964
quarterjade,valorant,20591
quarterjade,starsmitten,19216
quarterjade,tinakitten,18587
quarterjade,xchocobars,16816
quarterjade,shahzam,11718
quarterjade,shiphtur,10540
skyrroztv,squeezie,13290
pqueen,rraenee,13334
abugoku9999,montanablack88,79532
abugoku9999,real_bazzi,61374
abugoku9999,mckytv,49891
abugoku9999,therealknossi,40377
abugoku9999,spartatheoriginal,38357
abugoku9999,qseng66,36390
abugoku9999,trymacs,30684
abugoku9999,isimo42,27195
abugoku9999,breitenvonberg,27128
abugoku9999,inoiizy,21993
abugoku9999,citoo93,21737
abugoku9999,der_looper_,21540
abugoku9999,amar,21312
abugoku9999,mehdideluxe,18576
abugoku9999,eliasn97,14433
abugoku9999,giggand,13051
abugoku9999,scurrows,11997
abugoku9999,edizderbreite,11400
abugoku9999,unsympathisch_tv,10133
frttt,valorant_br,50298
frttt,sacy,31672
frttt,gaules,29270
frttt,valorant,22124
frttt,xandfps,21470
frttt,tteuw,19458
frttt,mch_agg,19265
frttt,rakin,18799
frttt,paulanobre,18269
frttt,nuuhfps,16894
frttt,heatfps1,14757
tubbolive,wilbursoot,64602
caedrel,jankos,46356
caedrel,loltyler1,27409
caedrel,thebausffs,24788
caedrel,ratirl,21957
caedrel,lol_nemesis,21618
caedrel,doublelift,19765
caedrel,imls,19102
caedrel,xqcow,18771
caedrel,faker,18012
caedrel,valorant,16469
caedrel,midbeast,15585
caedrel,drututt,13750
caedrel,shroud,13083
caedrel,disguisedtoast,11331
caedrel,ibai,10882
caedrel,tfblade,10312
just_ns,silvername,19384
just_ns,stray228,19227
just_ns,weplaycsgo_ru,18822
just_ns,voodoosh,17907
just_ns,sh4dowehhh,15550
just_ns,justcooman,15100
just_ns,topsonous,14564
just_ns,tpabomah,14467
just_ns,rostislav_999,14033
just_ns,recrent,12783
just_ns,nix,11156
just_ns,lenagol0vach,10476
just_ns,karmikkoala,10399
sigma,slushpuppy,57007
sigma,summit1g,26178
sigma,xqcow,13987
nats,valorant,61946
nats,sinatraa,38944
nats,shahzam,36867
nats,tarik,35562
nats,shroud,28370
nats,s0mcs,26836
nats,subroza,26104
nats,wardell,19188
nats,tenz,15103
nats,xqcow,14695
nats,prodval,14070
nats,sick_cs,13683
nats,prxf0rsaken,10675
epic_d2cl,weplaycsgo_ru,31702
epic_d2cl,moonstudio_ru,24219
epic_d2cl,just_ns,19362
epic_d2cl,icebergdoto,18982
epic_d2cl,topsonous,14480
epic_d2cl,justcooman,14203
epic_d2cl,sh4dowehhh,13105
epic_d2cl,stray228,12585
epic_d2cl,ogadotapit,12143
epic_d2cl,rostislav_999,11672
epic_d2cl,godhunt,11027
epic_d2cl,esl_csgo,10541
jukes,pijack11,25491
jukes,rakin,24405
jukes,kennzy,21261
jukes,nicklink,19467
jukes,mylonzete,16118
jukes,sonecarox,16069
jukes,valorant_br,12112
jukes,titanlol1,10473
jukes,revolta,10114
nicewigg,tsm_imperialhal,48652
nicewigg,nickmercs,42390
nicewigg,shivfps,33719
nicewigg,tfue,33608
nicewigg,sweetdreams,30643
nicewigg,nokokopuffs,21608
nicewigg,snip3down,16174
nicewigg,rogue,15152
nicewigg,shroud,13898
nicewigg,xqcow,12740
nicewigg,playapex,11994
liminhag0d,mch_agg,32826
liminhag0d,ronaldotv,21751
liminhag0d,valorant_br,16319
liminhag0d,oestagiario,10382
tobiasfate,xqcow,14012
kyle,xqcow,47728
kyle,ssaab,36966
kyle,penta,36916
kyle,summit1g,31049
kyle,timmac,24893
kyle,uhsnow,24718
kyle,whippy,22734
kyle,ray__c,22362
kyle,silent,21956
kyle,sodapoppin,21762
kyle,kyliebitkin,21247
kyle,sykkuno,20577
kyle,shotz,18137
kyle,moonmoon,18050
kyle,nidas,16988
kyle,wolfabelle,16652
kyle,pokelawls,15903
kyle,omie,14998
kyle,shroud,14514
kyle,lunaoni,13889
kyle,lysium,12103
kyle,lirik,11987
kyle,mizkif,11974
kyle,uberhaxornova,11917
kyle,sayeedblack,10384
diegosaurs,tsm_imperialhal,31933
diegosaurs,shivfps,29632
diegosaurs,iitztimmy,29313
diegosaurs,tfue,22841
diegosaurs,nickmercs,21456
diegosaurs,sweetdreams,17155
diegosaurs,dropped,16312
diegosaurs,shroud,15857
diegosaurs,lululuvely,15740
diegosaurs,faide,14890
diegosaurs,nicewigg,13892
diegosaurs,xqcow,12153
diegosaurs,mande,11347
diegosaurs,rogue,11024
nl_kripp,thijs,19015
nl_kripp,rdulive,18600
nl_kripp,sodapoppin,14678
nl_kripp,xqcow,13668
nl_kripp,superjj102,13479
nl_kripp,sunbaconrelaxer,13161
nl_kripp,shroud,12186
nl_kripp,summit1g,11475
nl_kripp,savjz,10881
qtcinderella,xqcow,48125
qtcinderella,sodapoppin,32066
qtcinderella,shroud,17361
qtcinderella,sykkuno,16047
qtcinderella,willneff,14042
qtcinderella,richwcampbell,13986
qtcinderella,trainwreckstv,12895
qtcinderella,summit1g,12795
qtcinderella,tectone,11694
qtcinderella,quarterjade,10566
qtcinderella,zackrawrr,10109
qtcinderella,simply,10029
bastighg,trymacs,26118
bastighg,papaplatte,19495
bastighg,sparkofphoenixtv,18140
bastighg,montanablack88,14689
japczan,vysotzky,41008
japczan,lukisteve,32989
japczan,rybsonlol_,28579
japczan,popo,20281
japczan,youngmulti,15762
japczan,pago3,15639
japczan,xmerghani,12343
littleragergirl,thegrefg,51286
littleragergirl,rubius,29260
littleragergirl,mixwell,16602
littleragergirl,th3antonio,15820
littleragergirl,nissaxter,15766
littleragergirl,tvander,13889
littleragergirl,reventxz,12646
ssaab,xqcow,57313
ssaab,sykkuno,38899
ssaab,summit1g,35484
ssaab,whippy,27662
ssaab,timmac,23216
ssaab,uhsnow,21002
ssaab,wolfabelle,13413
ssaab,uberhaxornova,13390
aba4647,paka9999,35212
aba4647,tmxk319,34422
aba4647,handongsuk,24778
aba4647,dopa24,17421
aba4647,yapyap30,16325
aba4647,pikra10,14847
aba4647,xkwhd,12806
aba4647,ddahyoni,12268
aba4647,faker,11710
aba4647,hanryang1125,11048
aba4647,pacific8815,10945
austinshow,mizkif,65421
austinshow,xqcow,60424
austinshow,hasanabi,45845
austinshow,sodapoppin,43210
austinshow,esfandtv,36438
austinshow,nmplol,36320
austinshow,pokimane,31926
austinshow,cyr,30793
austinshow,emiru,26910
austinshow,disguisedtoast,23355
austinshow,maya,22153
austinshow,qtcinderella,22012
austinshow,pokelawls,21478
austinshow,shroud,21053
austinshow,myth,18532
austinshow,trainwreckstv,18443
austinshow,richwcampbell,18356
austinshow,summit1g,17529
austinshow,tectone,15482
austinshow,willneff,15443
austinshow,jschlatt,14489
austinshow,zackrawrr,14376
austinshow,moistcr1tikal,14265
austinshow,sykkuno,13951
austinshow,lilypichu,13671
austinshow,loltyler1,13423
austinshow,lirik,13366
austinshow,simply,12327
austinshow,nymn,11802
austinshow,erobb221,11361
austinshow,fuslie,10682
austinshow,greekgodx,10309
keanelol,kiyoon,47585
keanelol,rayditz,29110
keanelol,robinsongz,22099
keanelol,scarra,20267
keanelol,mortdog,15681
keanelol,loltyler1,14573
keanelol,xqcow,13913
keanelol,shroud,13911
keanelol,prestivent,13581
keanelol,valorant,12866
keanelol,kurumx,12734
saddummy,yumyumyu77,22805
saddummy,yapyap30,20927
saddummy,sonycast_,18931
saddummy,tmxk319,15528
saddummy,woowakgood,13968
saddummy,ses836,13395
tinakitten,tubbo,30354
tinakitten,wilbursoot,24586
tinakitten,xqcow,22823
tinakitten,tommyinnit,17435
tinakitten,tubbolive,12875
rostislav_999,stray228,28286
rostislav_999,tpabomah,21718
rostislav_999,weplaycsgo_ru,19027
rostislav_999,sh4dowehhh,18041
rostislav_999,topsonous,16998
rostislav_999,strogo,15284
rostislav_999,silvername,11434
richwcampbell,zackrawrr,46350
richwcampbell,sodapoppin,42771
richwcampbell,xqcow,39729
richwcampbell,summit1g,18340
richwcampbell,shroud,17571
richwcampbell,tectone,16255
richwcampbell,trainwreckstv,12597
shaunz,solary,28096
shaunz,un33d,27175
shaunz,waolol1,16557
shaunz,squeezie,16497
shaunz,xari,11705
nyanners,veibae,30401
nyanners,snuffy,22692
nyanners,silvervale,20948
nyanners,projektmelody,18097
nyanners,saruei,16441
nyanners,xqcow,15637
nyanners,sodapoppin,13948
sneakylol,xqcow,18362
sneakylol,summit1g,17041
sneakylol,sodapoppin,14350
sneakylol,tfblade,10678
sneakylol,zackrawrr,10154
sneakylol,valorant,10136
blaustoise,buddha,66148
blaustoise,xqcow,60881
blaustoise,sykkuno,53228
blaustoise,ray__c,44551
blaustoise,ssaab,43958
blaustoise,dwjft,37762
blaustoise,koil,34346
blaustoise,disguisedtoast,28275
blaustoise,summit1g,26864
blaustoise,omie,26543
blaustoise,harry,26036
blaustoise,whippy,24819
blaustoise,kyle,24632
blaustoise,fuslie,24242
blaustoise,gtawiseguy,23364
blaustoise,nidas,20981
blaustoise,penta,20150
blaustoise,crystalst,19543
blaustoise,silent,16889
blaustoise,sodapoppin,16875
blaustoise,pokimane,16826
blaustoise,pokelawls,16660
blaustoise,timmac,16006
blaustoise,shotz,15914
blaustoise,lysium,15110
blaustoise,shroud,14863
blaustoise,kyliebitkin,13984
blaustoise,sayeedblack,13956
blaustoise,mizkif,13389
blaustoise,hirona,13117
blaustoise,hasanabi,12923
blaustoise,uhsnow,12502
blaustoise,curtisryan,12201
blaustoise,lunaoni,11691
blaustoise,jack,11387
blaustoise,hutchmf,11105
blaustoise,wolfabelle,10991
blaustoise,burn,10729
blaustoise,ramee,10632
jesusavgn,n3koglai,31131
jesusavgn,paradeev1ch,21930
jesusavgn,strogo,20048
jesusavgn,jojohf,18182
jesusavgn,mokrivskyi,17874
jesusavgn,koreshzy,17135
jesusavgn,mazellovvv,16545
jesusavgn,shadowkekw,16478
jesusavgn,weplaycsgo_ru,15289
jesusavgn,recrent,14952
jesusavgn,strogo1337,11902
jesusavgn,quickhuntik,10991
jesusavgn,pch3lk1n,10748
jesusavgn,keyeren,10727
nissaxter,thegrefg,40764
nissaxter,rubius,22934
nissaxter,th3antonio,15667
nissaxter,reventxz,10140
tenz,valorant,53622
tenz,xqcow,22894
tenz,wardell,20190
ampeterby7,thegrefg,79318
ampeterby7,ibai,48339
ampeterby7,rubius,20259
ampeterby7,auronplay,16613
ampeterby7,beniju03,13072
ampeterby7,jelty,12338
ampeterby7,juansguarnizo,11542
joueur_du_grenier,mistermv,28090
joueur_du_grenier,ponce,27237
joueur_du_grenier,mynthos,20322
joueur_du_grenier,kamet0,15175
joueur_du_grenier,lestream,14489
joueur_du_grenier,tonton,14246
joueur_du_grenier,wankilstudio,14143
joueur_du_grenier,squeezie,13421
joueur_du_grenier,ultia,12939
joueur_du_grenier,xari,11630
joueur_du_grenier,sardoche,11516
joueur_du_grenier,samueletienne,11413
joueur_du_grenier,littlebigwhale,11130
joueur_du_grenier,maghla,10870
dda_ju,handongsuk,48873
dda_ju,pjs9073,34875
dda_ju,nodolly,31973
dda_ju,tmxk319,27461
dda_ju,johnny3047258,26354
dda_ju,runner0608,25786
dda_ju,yapyap30,25209
dda_ju,ddahyoni,21756
dda_ju,inecr7024,20938
dda_ju,skswhdkgo1,20901
dda_ju,saddummy,18791
dda_ju,mlchoins,16286
dda_ju,pacific8815,15896
dda_ju,hanryang1125,14527
dda_ju,lostark_kr,13360
dda_ju,overwatchkr,12550
dda_ju,ses836,12330
dda_ju,rhdowgps,11520
dda_ju,rkdthdus930,11450
dda_ju,flamekr,11298
dda_ju,yumyumyu77,10967
dda_ju,looksam,10688
mathil1,steelmage,43558
mathil1,quin69,35854
mathil1,raizqt,25554
mathil1,nugiyen,14490
mathil1,shroud,12688
mathil1,sodapoppin,12432
mathil1,xqcow,10251
pjs9073,runner0608,27008
pjs9073,tmxk319,22686
pjs9073,saddummy,20981
pjs9073,yapyap30,20282
pjs9073,skswhdkgo1,16439
pjs9073,rhdowgps,14851
pjs9073,ses836,14725
pjs9073,rkdthdus930,13855
pjs9073,tst1023,13066
pjs9073,woowakgood,12937
pjs9073,yumyumyu77,10740
coreano,valorant_br,53731
coreano,frttt,46350
coreano,sacy,33070
coreano,gaules,29234
coreano,xandfps,20185
coreano,mch_agg,19633
coreano,rakin,19505
coreano,valorant,19475
coreano,paulanobre,19171
coreano,nuuhfps,18210
coreano,tteuw,17687
coreano,heatfps1,14552
jokerdtv,payo,28945
jokerdtv,summit1g,28787
jokerdtv,zackrawrr,27476
jokerdtv,staysafetv,26851
jokerdtv,sodapoppin,22251
jokerdtv,xqcow,21003
jokerdtv,shroud,16761
jokerdtv,mizkif,12559
lestream,ponce,29979
lestream,xari,26964
lestream,mistermv,20738
lestream,squeezie,18532
lestream,solary,16418
lestream,sardoche,15955
lestream,tonton,14678
lestream,samueletienne,13599
lestream,shaunz,12607
lestream,rebeudeter,11638
lestream,wankilstudio,11161
lestream,locklear,10860
lestream,waolol1,10819
grenbaud,pow3rtv,20372
grenbaud,tumblurr,17391
grenbaud,homyatol,10583
grenbaud,pizfn,10422
klean,pestily,55491
klean,lvndmark,44681
klean,summit1g,40705
klean,shroud,40072
klean,xqcow,20124
klean,slushpuppy,17284
klean,willerz,16443
klean,sequisha,15205
klean,robn,14510
klean,smoke,13883
klean,lirik,13559
klean,sodapoppin,11496
klean,sacriel,11317
klean,sigma,10877
icebergdoto,rostislav_999,30559
icebergdoto,justcooman,29624
icebergdoto,stray228,26508
icebergdoto,topsonous,25178
icebergdoto,just_ns,22162
icebergdoto,tpabomah,21213
icebergdoto,sh4dowehhh,20796
icebergdoto,weplaycsgo_ru,20423
icebergdoto,magical,18795
icebergdoto,nix,16231
icebergdoto,silvername,14504
icebergdoto,n3koglai,14346
icebergdoto,recrent,11879
jackmanifoldtv,ranboolive,61485
jackmanifoldtv,wilbursoot,55748
jackmanifoldtv,tubbo,52895
jackmanifoldtv,tommyinnit,41061
jackmanifoldtv,philza,40425
jackmanifoldtv,karlnetwork,36604
jackmanifoldtv,quackity,33553
jackmanifoldtv,tubbolive,27796
jackmanifoldtv,sapnap,20751
jackmanifoldtv,sneegsnag,20329
jackmanifoldtv,nihachu,17942
jackmanifoldtv,punz,16940
jackmanifoldtv,tommyinnitalt,16527
jackmanifoldtv,thisisnotgeorgenotfound,14634
jackmanifoldtv,jschlatt,12783
jackmanifoldtv,purpled,12244
jackmanifoldtv,tinakitten,10880
jackmanifoldtv,sykkuno,10109
tpabomah,weplaycsgo_ru,14017
drututt,ratirl,44052
drututt,thebausffs,37013
drututt,loltyler1,34942
drututt,jankos,30703
drututt,lol_nemesis,22443
drututt,xqcow,18604
drututt,dzukill,17831
drututt,tfblade,16918
drututt,tobiasfate,15932
drututt,faker,13903
drututt,midbeast,13469
drututt,imls,13028
drututt,solarbacca,11324
drututt,sanchovies,10118
karchez,thegrefg,45137
karchez,rubius,44817
karchez,reborn_live,13947
karchez,polispol1,12111
karchez,lakshartnia,10211
goncho,ibai,47327
goncho,thegrefg,34226
goncho,momoladinastia,20983
goncho,rubius,14870
goncho,slakun10,14102
goncho,grafo,13646
goncho,markitonavaja,13375
pubg_battlegrounds,shroud,17134
pubg_battlegrounds,valorant,13268
cdnthe3rd,summit1g,50443
cdnthe3rd,shroud,35633
cdnthe3rd,xqcow,29695
cdnthe3rd,pestily,29690
cdnthe3rd,lvndmark,21676
cdnthe3rd,nickmercs,17326
cdnthe3rd,lirik,14929
cdnthe3rd,glorious_e,14870
cdnthe3rd,hutchmf,14544
cdnthe3rd,sodapoppin,14413
cdnthe3rd,grimmmz,13425
cdnthe3rd,cloakzy,12577
cdnthe3rd,ninja,12443
cdnthe3rd,halo,11613
cdnthe3rd,sypherpk,10729
cdnthe3rd,trainwreckstv,10642
mch_agg,valorant_br,32909
mch_agg,sacy,16146
mch_agg,ronaldotv,15317
mch_agg,valorant,12964
mch_agg,rakin,11601
mch_agg,xandfps,10171
sidneyeweka,trymacs,45703
sidneyeweka,therealknossi,12711
sidneyeweka,unsympathisch_tv,12048
brucedropemoff,imkaicenat,36401
brucedropemoff,xqcow,23204
brucedropemoff,mizkif,21126
brucedropemoff,silky,19183
brucedropemoff,im_dontai,14018
brucedropemoff,erobb221,12823
brucedropemoff,esfandtv,12799
brucedropemoff,nmplol,11491
brucedropemoff,hasanabi,11162
brucedropemoff,sodapoppin,10857
pieface23,runthefutmarket,19172
lolitofdez,thegrefg,57668
lolitofdez,rubius,27810
steelmage,xqcow,10253
masondota2,topsonous,43305
masondota2,ogadotapit,35771
masondota2,qojqva,33106
masondota2,w33haa,22704
masondota2,quinndota,21887
masondota2,xqcow,11444
admiralbahroo,cohhcarnage,26983
admiralbahroo,sodapoppin,20341
admiralbahroo,moonmoon,19751
admiralbahroo,lirik,17903
admiralbahroo,shroud,13962
admiralbahroo,summit1g,12575
admiralbahroo,xqcow,11971
maya,mizkif,56311
maya,xqcow,48589
maya,sodapoppin,39063
maya,nmplol,35227
maya,pokimane,28533
maya,qtcinderella,25476
maya,pokelawls,19839
maya,shroud,18763
maya,myth,16893
maya,richwcampbell,16759
maya,summit1g,16276
maya,trainwreckstv,15065
maya,zackrawrr,14135
maya,tectone,11741
maya,willneff,11660
maya,moistcr1tikal,11522
maya,simply,11449
maya,nymn,11374
kinstaar,squeezie,15278
kinstaar,lebouseuh,14014
kinstaar,locklear,10373
imls,loltyler1,32680
imls,jankos,27368
imls,lol_nemesis,27170
imls,ratirl,21407
imls,xqcow,20601
imls,thebausffs,18420
imls,valorant,13762
imls,shroud,13674
imls,midbeast,13326
imls,tfblade,11982
imls,iwilldominate,11134
imls,k3soju,11133
imls,sanchovies,10708
imls,sodapoppin,10669
imls,mizkif,10243
imls,sneakylol,10047
koreshzy,paradeev1ch,47416
koreshzy,n3koglai,44683
koreshzy,strogo,29891
koreshzy,mokrivskyi,22433
koreshzy,shadowkekw,20386
koreshzy,weplaycsgo_ru,18402
koreshzy,strogo1337,16606
koreshzy,pokanoname,14259
koreshzy,kostbi4,14241
koreshzy,quickhuntik,13980
koreshzy,pch3lk1n,13587
koreshzy,recrent,12032
koreshzy,rostislav_999,11988
koreshzy,mapke,10465
jlbichouu,jltomy,40496
jlbichouu,nateos,19027
jlbichouu,rebeudeter,18706
jlbichouu,kamet0,17817
jlbichouu,squeezie,14811
jlbichouu,lebouseuh,11953
ray__c,xqcow,52312
ray__c,sykkuno,45536
ray__c,ssaab,35200
ray__c,whippy,23109
ray__c,summit1g,21744
ray__c,silent,16328
ray__c,timmac,15496
ray__c,shotz,13561
ray__c,sodapoppin,12927
ray__c,shroud,12755
ray__c,sayeedblack,12428
ray__c,uhsnow,11692
ray__c,wolfabelle,11595
honeymad,just_ns,16207
honeymad,silvername,14434
honeymad,voodoosh,13639
honeymad,recrent,11923
honeymad,karmikkoala,11428
fritz_meinecke,montanablack88,29281
fritz_meinecke,trymacs,23522
fritz_meinecke,therealknossi,21207
fritz_meinecke,gronkh,15378
fritz_meinecke,mckytv,14799
fritz_meinecke,papaplatte,13856
fritz_meinecke,unsympathisch_tv,10985
fritz_meinecke,real_bazzi,10795
fritz_meinecke,ungespielt,10084
lebouseuh,squeezie,20497
lebouseuh,locklear,14000
lebouseuh,rebeudeter,10891
midbeast,ratirl,24347
midbeast,thebausffs,21980
midbeast,tfblade,19629
midbeast,xqcow,18554
midbeast,shroud,12976
midbeast,tobiasfate,10762
elmiillor,ibai,59500
elmiillor,thegrefg,43464
elmiillor,littleragergirl,27355
elmiillor,elxokas,24692
elmiillor,knekro,24601
elmiillor,illojuan,22037
elmiillor,th3antonio,20378
elmiillor,rubius,19955
elmiillor,nissaxter,17475
elmiillor,reventxz,15380
elmiillor,mixwell,14146
elmiillor,getflakked,11870
elmiillor,tvander,10774
elmiillor,jankos,10346
greekgodx,xqcow,58406
greekgodx,sodapoppin,34648
greekgodx,trainwreckstv,32681
greekgodx,mizkif,31948
greekgodx,summit1g,28891
greekgodx,pokelawls,27808
greekgodx,nmplol,27531
greekgodx,shroud,25127
greekgodx,hasanabi,18369
greekgodx,loltyler1,17663
greekgodx,lirik,15244
greekgodx,pestily,14367
greekgodx,zackrawrr,13893
greekgodx,pokimane,13789
greekgodx,nymn,11893
greekgodx,myth,11203
prodval,sinatraa,50252
prodval,valorant,49934
prodval,tarik,40089
prodval,shahzam,37731
prodval,s0mcs,32719
prodval,subroza,32608
prodval,shroud,29597
prodval,wardell,22658
prodval,xqcow,20785
prodval,shanks_ttv,15293
prodval,tenz,14081
prodval,sick_cs,12500
dopa24,faker,27853
dopa24,paka9999,19079
dopa24,tmxk319,17509
dopa24,loltyler1,13608
dopa24,jankos,11525
dopa24,handongsuk,11169
dopa24,lol_nemesis,10270
dopa24,gumayusi,10153
staryuuki,thegrefg,36543
follentass,n3koglai,31831
follentass,paradeev1ch,30939
follentass,strogo,28585
follentass,keyeren,25337
follentass,shadowkekw,25047
follentass,mokrivskyi,24947
follentass,koreshzy,24302
follentass,jesusavgn,22205
follentass,modestal,21844
follentass,weplaycsgo_ru,21180
follentass,jojohf,19174
follentass,fruktozka,17530
follentass,strogo1337,17466
follentass,recrent,17199
follentass,gensyxa,17079
follentass,pch3lk1n,16362
follentass,kostbi4,15786
follentass,quickhuntik,15617
follentass,gaechkatm,13268
follentass,pokanoname,12672
follentass,mapke,11922
follentass,guacamolemolly,11629
follentass,rostislav_999,11428
follentass,silvername,10349
follentass,karavay46,10348
paka9999,tmxk319,40198
paka9999,pikra10,17500
paka9999,yapyap30,16371
paka9999,xkwhd,14420
k4sen,stylishnoob4,53869
k4sen,kato_junichi0817,37433
k4sen,spygea,37160
k4sen,rtainjapan,18540
k4sen,sasatikk,17937
k4sen,oniyadayo,15345
k4sen,sutanmi,14379
k4sen,mokouliszt1,12455
k4sen,lazvell,10213
maxim,noway4u_sir,32572
maxim,sologesang,21454
maxim,pietsmiet,16041
maxim,solaaaa,14899
maxim,montanablack88,12275
maxim,trymacs,11274
becca,k3soju,48435
becca,kiyoon,31403
becca,itshafu,28779
becca,keanelol,27287
becca,deliciousmilkgg,26638
becca,rayditz,21825
becca,scarra,21799
becca,disguisedtoast,21436
becca,boxbox,17560
becca,robinsongz,16908
becca,mortdog,15467
becca,emilyywang,14303
becca,shroud,13700
becca,xqcow,12987
becca,loltyler1,12570
becca,dogdog,11790
becca,prestivent,11381
becca,valorant,10864
alexby11,rubius,48534
alexby11,ibai,45879
alexby11,thegrefg,44741
alexby11,auronplay,31599
alexby11,juansguarnizo,24436
alexby11,aroyitt,17272
alexby11,illojuan,14285
alexby11,axozer,12092
alexby11,carola,10959
alexby11,iamcristinini,10854
northernlion,xqcow,15171
northernlion,sodapoppin,14196
punz,tubbo,45442
punz,ranboolive,44030
punz,wilbursoot,37815
punz,quackity,34751
punz,sapnap,33275
punz,tommyinnit,27281
punz,thisisnotgeorgenotfound,22706
punz,tinakitten,21027
punz,tubbolive,19460
punz,sapnapalt,17264
punz,sykkuno,15993
punz,sneegsnag,14792
punz,purpled,13673
punz,tommyinnitalt,10309
wankilstudio,xari,11517
hutchmf,summit1g,63715
hutchmf,xqcow,36058
hutchmf,shroud,33361
hutchmf,pestily,31744
hutchmf,lvndmark,30592
hutchmf,koil,30499
hutchmf,shotz,22430
hutchmf,silent,18692
hutchmf,timmac,17294
hutchmf,ssaab,17180
hutchmf,kyle,13537
hutchmf,judd,13497
hutchmf,ramee,13474
hutchmf,sodapoppin,12841
hutchmf,pokelawls,12442
hutchmf,klean,11047
hutchmf,sykkuno,10766
hutchmf,whippy,10750
hutchmf,willerz,10192
hutchmf,slushpuppy,10162
yapyap30,yumyumyu77,14644
formal,halo,50446
formal,scump,37097
formal,snip3down,22337
formal,luciid_tw,20440
formal,nickmercs,18984
formal,frosty,18800
formal,shotzzy,18379
formal,shroud,14633
formal,summit1g,13557
formal,xqcow,13470
formal,teepee,13406
formal,hcs,12963
formal,lxthul,12205
formal,myth,11160
voodoosh,weplaycsgo_ru,11890
tonton,xari,10015
dhalucard,gronkh,33732
dhalucard,pietsmiet,24569
dhalucard,maxim,14749
dhalucard,mahluna,11693
dhalucard,noway4u_sir,10336
admiralbulldog,gorgc,34645
admiralbulldog,dreamleague,30346
admiralbulldog,topsonous,26468
admiralbulldog,ogadotapit,25181
admiralbulldog,xqcow,17675
admiralbulldog,masondota2,17329
admiralbulldog,beyondthesummit,15403
admiralbulldog,esl_dota2,14396
admiralbulldog,qojqva,13942
admiralbulldog,sodapoppin,11727
admiralbulldog,singsing,11481
admiralbulldog,shroud,11076
admiralbulldog,cr1tdota,10853
admiralbulldog,w33haa,10669
thisisnotgeorgenotfound,tubbo,44983
thisisnotgeorgenotfound,wilbursoot,40805
thisisnotgeorgenotfound,tommyinnit,29265
thisisnotgeorgenotfound,tubbolive,17412
thisisnotgeorgenotfound,tinakitten,15970
thisisnotgeorgenotfound,tommyinnitalt,11108
veibae,xqcow,20511
ddahyoni,handongsuk,49480
ddahyoni,yapyap30,41392
ddahyoni,tmxk319,30998
ddahyoni,runner0608,30667
ddahyoni,pacific8815,25099
ddahyoni,ses836,24598
ddahyoni,hanryang1125,23320
ddahyoni,overwatchkr,21010
ddahyoni,looksam,20687
ddahyoni,pjs9073,20557
ddahyoni,saddummy,20551
ddahyoni,flamekr,20444
ddahyoni,rkdthdus930,20335
ddahyoni,flurry1989,20274
ddahyoni,jinsooo0,18765
ddahyoni,rhdowgps,18290
ddahyoni,naseongkim,14455
ddahyoni,kimdoe,14155
ddahyoni,frozen2065,14033
ddahyoni,tst1023,13402
ddahyoni,yumyumyu77,13108
ddahyoni,portialyn,12469
