source,target,weight
karljacobs,tubbolive,45205
karljacobs,tommyinnit,44668
karljacobs,philza,39470
karljacobs,punz,38815
karljacobs,thisisnotgeorgenotfound,38647
karljacobs,tubbo,38426
karljacobs,quackitytoo,36622
karljacobs,tinakitten,32300
karljacobs,sneegsnag,22339
karljacobs,sykkuno,17308
karljacobs,nihachu,15857
karljacobs,schlatt,11348
hanryang1125,zilioner,43035
hanryang1125,lck_korea,41364
hanryang1125,saddummy,40599
hanryang1125,kimdoe,31068
hanryang1125,pacific8815,29274
hanryang1125,yapyap30,28424
hanryang1125,nokduro,26984
hanryang1125,ses836,26919
hanryang1125,runner0608,26542
hanryang1125,kss7749,26082
hanryang1125,rooftopcat99,24392
hanryang1125,wpghd321,24262
hanryang1125,pjs9073,20076
hanryang1125,lol_woolf,19604
hanryang1125,yumyumyu77,19416
hanryang1125,woowakgood,19045
hanryang1125,rkdthdus930,18419
hanryang1125,tmxk319,17769
hanryang1125,naseongkim,17460
hanryang1125,sal_gu,15825
hanryang1125,rhdowgps,15101
hanryang1125,yoowooyang,15069
hanryang1125,looksam,14987
hanryang1125,jungtaejune,14785
hanryang1125,yagubu,14621
hanryang1125,so_urf,14037
hanryang1125,swab85,12576
hanryang1125,sonycast_,12466
hanryang1125,nodolly,11567
hanryang1125,paka9999,11476
hanryang1125,kanetv8,11464
hanryang1125,kangqui,11379
hanryang1125,yeji429,10685
hanryang1125,necklet880707,10491
hanryang1125,inecr7024,10353
hanryang1125,nanajam777,10137
epic_d2cl,weplaycsgo_ru,36641
epic_d2cl,just_ns,33854
epic_d2cl,icebergdoto,31944
epic_d2cl,topsonous,23030
epic_d2cl,justcooman,21418
epic_d2cl,stray228,20672
epic_d2cl,nix,18914
epic_d2cl,godhunt,17305
epic_d2cl,silvername,16394
epic_d2cl,ybicanoooobov,15971
epic_d2cl,nooneboss,15728
epic_d2cl,sh4dowehhh,15470
epic_d2cl,rostislav_999,14852
epic_d2cl,s1mple,14716
epic_d2cl,tpabomah,14693
epic_d2cl,n3koglai,13926
epic_d2cl,xboct,11348
epic_d2cl,voodoosh,10220
pow3rtv,zanoxvii,40480
pow3rtv,tumblurr,35647
pow3rtv,therealmarzaa,34568
pow3rtv,xiuder_,24538
pow3rtv,velox,10173
anton,lvndmark,81043
anton,shroud,67149
anton,willerz,62600
anton,sequisha,61352
anton,pestily,58921
anton,geekseh,46113
anton,deadlyslob,44521
anton,summit1g,42819
anton,ghostfreak66,37462
anton,gingy,36436
anton,bnans,33191
anton,bazingathatb,29546
anton,veritas,27379
anton,battlestategames,27043
anton,exfilcamper,26528
anton,aquafps,25345
anton,hutchmf,24253
anton,jaybaybay,22588
anton,smoke,20685
anton,bakeezy,20382
anton,jenntacles,20089
anton,klean,19383
anton,walker,19269
anton,ironfists_tv,18691
anton,xqcow,18512
anton,nyxia,17400
anton,cdnthe3rd,17191
anton,glorious_e,16849
anton,hyperrattv,16361
anton,grimmmz,14283
anton,tigz,13265
anton,quattroace,12396
anton,sheefgg,12278
anton,trey24k,12100
anton,smittystone,12031
anton,trentau,11958
anton,johnbbeta,11529
anton,unfluffybunny,11139
anton,zchum,11107
anton,vox_e,10864
anton,sacriel,10729
anton,lirik,10698
anton,welyn,10691
karchez,thegrefg,70593
karchez,rubius,60095
karchez,luzu,33723
karchez,lolitofdez,30605
karchez,reborn_live,30353
karchez,xxxthefocusxxx,27162
karchez,robleis,22496
karchez,polispol1,20010
karchez,tvander,17286
karchez,lakshartnia,14494
karchez,mayichi,14337
karchez,knekro,12383
karchez,spursito,12052
karchez,rapturrs,11424
karchez,perxitaa,10823
karchez,zormanworld,10171
maya,mizkif,84030
maya,xqcow,63363
maya,nmplol,56038
maya,sodapoppin,52324
maya,pokimane,46063
maya,pokelawls,28058
maya,qtcinderella,25646
maya,shroud,24073
maya,trainwreckstv,24073
maya,myth,22075
maya,zackrawrr,21593
maya,summit1g,21512
maya,skippypoppin,18638
maya,moistcr1tikal,17617
maya,veibae,17400
maya,zoil,16763
maya,sykkuno,15931
maya,willneff,15507
maya,richwcampbell,15438
maya,roflgator,15098
maya,simply,12438
maya,moonmoon,12170
maya,nymn,10876
maya,tectone,10343
ray__c,xqcow,91835
ray__c,sykkuno,91139
ray__c,ssaab,49305
ray__c,whippy,37784
ray__c,timmac,28594
ray__c,uhsnow,21382
ray__c,shotz,20863
ray__c,summit1g,20151
ray__c,silent,17920
ray__c,wolfabelle,17206
ray__c,zerkaa,16926
ray__c,sayeedblack,15138
ray__c,shroud,14337
ray__c,trainwreckstv,14051
ray__c,sodapoppin,13971
ray__c,uberhaxornova,13668
ray__c,travpiper,13425
ray__c,tinakitten,12207
pieface23,runthefutmarket,38563
pieface23,zwebackhd,19744
faide,iitztimmy,56781
faide,tsm_imperialhal,52984
faide,sweetdreams,45180
faide,shivfps,40534
faide,rogue,29823
faide,nickmercs,28042
faide,tfue,27654
faide,lululuvely,20515
faide,nicewigg,18223
faide,xqcow,15850
faide,mande,14997
faide,playapex,14993
faide,stormen,14535
faide,taxi2g,13469
faide,shroud,13192
faide,genburten,12088
faide,nokokopuffs,11846
faide,verhulst,11020
faide,loustreams,10745
faide,sz_taisheen,10323
faide,snip3down,10193
thebausffs,xqcow,25691
thebausffs,tobiasfate,16119
averagejonas,shahzam,48309
averagejonas,valorant,46711
averagejonas,tarik,43631
averagejonas,sick_cs,32432
averagejonas,sinatraa,31708
averagejonas,wardell,30119
averagejonas,tenz,29420
averagejonas,hiko,27247
averagejonas,subroza,23859
averagejonas,mixwell,23811
averagejonas,shroud,23690
averagejonas,prodval,20402
averagejonas,mitchmancasting,18692
averagejonas,ibai,18528
averagejonas,nats,16378
averagejonas,s0mcs,16282
averagejonas,pokimane,16170
averagejonas,elxokas,15539
averagejonas,lvpes2,14707
averagejonas,hitboxking,14361
averagejonas,xqcow,14236
averagejonas,nerdstreet,13865
averagejonas,iitztimmy,13588
averagejonas,thegrefg,13587
averagejonas,kam1esports,13489
averagejonas,ulises,13061
averagejonas,jasonr,11692
averagejonas,uri_rp,11595
averagejonas,blackelespanolito,11387
averagejonas,shanks_ttv,11169
averagejonas,lotharhs,11100
averagejonas,grimm,10734
averagejonas,sergiofferra,10660
averagejonas,illojuan,10583
playapex,tsm_imperialhal,60534
playapex,sweetdreams,39344
playapex,shivfps,31368
playapex,rogue,21741
playapex,tfue,17368
playapex,snip3down,16163
playapex,verhulst,13746
playapex,shroud,12869
playapex,xqcow,12764
dmitry_lixxx,n3koglai,65232
dmitry_lixxx,evelone192,59989
dmitry_lixxx,paradeev1ch,55288
dmitry_lixxx,strogo,53111
dmitry_lixxx,koreshzy,45194
dmitry_lixxx,whoplohoyparen,40044
dmitry_lixxx,shadowkekw,39353
dmitry_lixxx,jojohf,38547
dmitry_lixxx,follentass,36901
dmitry_lixxx,quickhuntik,34669
dmitry_lixxx,gensyxa,34634
dmitry_lixxx,strogo1337,31925
dmitry_lixxx,ekatze007,29370
dmitry_lixxx,evelone2004,29180
dmitry_lixxx,jesusavgn,28875
dmitry_lixxx,weplaycsgo_ru,28254
dmitry_lixxx,s1mple,27149
dmitry_lixxx,zloyn,25689
dmitry_lixxx,fruktozka,23190
dmitry_lixxx,gaechkatm,21608
dmitry_lixxx,recrent,20703
dmitry_lixxx,pch3lk1n,20527
dmitry_lixxx,rostislav_999,19044
dmitry_lixxx,karavay46,17837
dmitry_lixxx,mokrivskyi,17344
dmitry_lixxx,stray228,16031
dmitry_lixxx,kostbi4,15359
dmitry_lixxx,dota2ruhub,14862
dmitry_lixxx,icebergdoto,14749
dmitry_lixxx,silvername,14714
dmitry_lixxx,leron_baron,14020
dmitry_lixxx,m0nesyof,13224
dmitry_lixxx,guacamolemolly,13158
dmitry_lixxx,pokanoname,11653
dmitry_lixxx,manyrin,11308
dmitry_lixxx,dota2mc_ru,10853
dmitry_lixxx,fasoollka,10796
dmitry_lixxx,tpabomah,10747
dmitry_lixxx,nix,10608
dmitry_lixxx,rachelr,10414
dmitry_lixxx,keyeren,10402
dmitry_lixxx,fandercs,10275
otzdarva,thejrm_,24610
otzdarva,tru3ta1ent,21641
otzdarva,xqcow,14188
otzdarva,zubatlel,14184
otzdarva,spookyloopz,13690
otzdarva,skermz,11526
xayoo_,youngmulti,22571
xayoo_,xmerghani,12220
xayoo_,zony,12154
rebirthztv,xerxqc,41838
rebirthztv,superbuss_,10671
maximilian_dood,xqcow,16658
maximilian_dood,shroud,15323
maximilian_dood,moistcr1tikal,14511
maximilian_dood,sodapoppin,13505
maximilian_dood,summit1g,13204
maximilian_dood,zackrawrr,11434
maximilian_dood,mizkif,10568
maximilian_dood,moonmoon,10454
daequanwoco,ninja,31632
daequanwoco,xqcow,29797
daequanwoco,nickmercs,27139
daequanwoco,imkaicenat,20415
daequanwoco,tfue,19800
daequanwoco,sypherpk,19489
daequanwoco,shroud,18366
daequanwoco,pokimane,16282
daequanwoco,nickeh30,16043
daequanwoco,myth,15171
daequanwoco,mizkif,14407
daequanwoco,iitztimmy,13296
daequanwoco,stableronaldo,12966
daequanwoco,summit1g,12565
daequanwoco,yourragegaming,12336
daequanwoco,trainwreckstv,12217
daequanwoco,sommerset,11890
daequanwoco,nrg_hamlinz,11704
daequanwoco,mongraal,11559
daequanwoco,shahzam,10824
daequanwoco,loltyler1,10092
ungespielt,unsympathisch_tv,23537
ungespielt,xrohat,15094
etoiles,kamet0,62507
etoiles,ponce,61794
etoiles,zerator,51359
etoiles,gotaga,48638
etoiles,sardoche,45246
etoiles,otplol_,44878
etoiles,mistermv,34936
etoiles,xari,30180
etoiles,squeezie,28592
etoiles,joueur_du_grenier,25943
etoiles,samueletienne,24860
etoiles,lestream,24718
etoiles,solary,22535
etoiles,mynthos,19739
etoiles,littlebigwhale,19725
etoiles,rebeudeter,18582
etoiles,waolol1,18494
etoiles,rivenzi,18411
etoiles,traytonlol,16990
etoiles,rekkles,16401
etoiles,nisqyy,16344
etoiles,jlamaru,16076
etoiles,locklear,15838
etoiles,maghla,15021
etoiles,ultia,14988
etoiles,laink,14869
etoiles,rhobalas_lol,14649
etoiles,shaunz,14363
etoiles,jirayalecochon,13729
etoiles,tonton,13649
etoiles,jltomy,13156
etoiles,jeeltv,12672
etoiles,gom4rt,12341
etoiles,shisheyu_mayamoto,11729
etoiles,jeanmassiet,11725
etoiles,marexlol,11294
etoiles,lefrenchrestream,10796
antoinedaniel,ponce,53710
antoinedaniel,zerator,51062
antoinedaniel,joueur_du_grenier,49493
antoinedaniel,mistermv,48313
antoinedaniel,domingo,41932
antoinedaniel,etoiles,39660
antoinedaniel,mynthos,32966
antoinedaniel,kamet0,28270
antoinedaniel,gotaga,23403
antoinedaniel,sardoche,22623
antoinedaniel,xari,21967
antoinedaniel,otplol_,21883
antoinedaniel,lestream,21430
antoinedaniel,littlebigwhale,21392
antoinedaniel,samueletienne,19803
antoinedaniel,shisheyu_mayamoto,19785
antoinedaniel,bagherajones,19633
antoinedaniel,ultia,18408
antoinedaniel,rivenzi,18162
antoinedaniel,gom4rt,17141
antoinedaniel,laink,16924
antoinedaniel,squeezie,16901
antoinedaniel,maghla,16873
antoinedaniel,chap_gg,16359
antoinedaniel,lefrenchrestream,14346
antoinedaniel,tonton,13847
antoinedaniel,jeanmassiet,13318
antoinedaniel,jeeltv,11918
antoinedaniel,hortyunderscore,11249
antoinedaniel,jirayalecochon,11065
antoinedaniel,locklear,10993
antoinedaniel,drfeelgood,10769
antoinedaniel,solary,10132
jesusavgn,n3koglai,57613
jesusavgn,paradeev1ch,35222
jesusavgn,jojohf,34391
jesusavgn,koreshzy,28470
jesusavgn,whoplohoyparen,27506
jesusavgn,strogo,23018
jesusavgn,shadowkekw,19221
jesusavgn,mazellovvv,17762
jesusavgn,s1mple,13560
jesusavgn,strogo1337,13310
jesusavgn,quickhuntik,12711
jesusavgn,weplaycsgo_ru,12055
jesusavgn,recrent,12003
jesusavgn,zloyn,11795
jesusavgn,silvername,10727
jesusavgn,pch3lk1n,10626
stableronaldo,xqcow,22923
stableronaldo,sypherpk,19621
stableronaldo,trainwreckstv,14632
stableronaldo,tfue,14070
stableronaldo,yourragegaming,14028
tmxk319,yapyap30,25783
tmxk319,xkwhd,23938
tmxk319,wpghd321,21246
tmxk319,zilioner,18411
tmxk319,woowakgood,11912
whoplohoyparen,zloyn,17440
daltoosh,tsm_imperialhal,67658
daltoosh,nickmercs,53570
daltoosh,iitztimmy,51449
daltoosh,sweetdreams,51330
daltoosh,shivfps,39094
daltoosh,nicewigg,32400
daltoosh,rogue,31710
daltoosh,tfue,31039
daltoosh,snip3down,22051
daltoosh,faide,21784
daltoosh,lululuvely,21778
daltoosh,nokokopuffs,21008
daltoosh,playapex,20531
daltoosh,diegosaurs,19312
daltoosh,dropped,17587
daltoosh,verhulst,17492
daltoosh,mande,16656
daltoosh,genburten,15853
daltoosh,dezignful,15709
daltoosh,xqcow,14874
daltoosh,shroud,14598
daltoosh,loustreams,13960
daltoosh,trainwreckstv,10524
cct_en,weplaycsgo,28042
cct_en,s1mple,27585
cct_en,cct_en2,21478
cct_en,edenesports,21055
cct_en,tarik,14058
cct_en,niko,13604
cct_en,elisaesports,12770
cct_en,hltvorg,12139
cct_en,lec,11270
cct_en,m0nesyof,10552
cct_en,lcs,10401
cct_en,weplaycsgo_ru,10258
blaustoise,buddha,94817
blaustoise,xqcow,91197
blaustoise,sykkuno,90056
blaustoise,dwjft,75541
blaustoise,ray__c,69033
blaustoise,ssaab,55261
blaustoise,harry,48278
blaustoise,omie,43191
blaustoise,fuslie,37255
blaustoise,whippy,36474
blaustoise,gtawiseguy,34838
blaustoise,penta,34600
blaustoise,kyle,32087
blaustoise,disguisedtoast,27891
blaustoise,crystalst,27627
blaustoise,timmac,27559
blaustoise,koil,27124
blaustoise,shotz,23125
blaustoise,mizkif,22324
blaustoise,summit1g,21868
blaustoise,burn,21598
blaustoise,pokimane,21518
blaustoise,uhsnow,21202
blaustoise,nathankb_,20086
blaustoise,nidas,19065
blaustoise,zerkaa,18435
blaustoise,hasanabi,18093
blaustoise,curtisryan,17819
blaustoise,sodapoppin,17566
blaustoise,silent,17464
blaustoise,pokelawls,16502
blaustoise,wolfabelle,15652
blaustoise,travpiper,15316
blaustoise,jack,15104
blaustoise,sayeedblack,14971
blaustoise,shroud,14684
blaustoise,natsumiii,14618
blaustoise,lunaoni,14493
blaustoise,lilypichu,14454
blaustoise,uberhaxornova,14409
blaustoise,trainwreckstv,14091
blaustoise,lysium,13675
blaustoise,esfandtv,13232
blaustoise,karlnetwork,13085
blaustoise,eajparkofficial,12981
blaustoise,kyliebitkin,12973
blaustoise,kkatamina,12489
blaustoise,nmplol,11877
blaustoise,loltyler1,11817
blaustoise,deansocool,11509
blaustoise,lirik,10333
blaustoise,ironmouse,10088
geekseh,lvndmark,81958
geekseh,willerz,75982
geekseh,shroud,59563
geekseh,pestily,51315
geekseh,sequisha,43431
geekseh,gingy,40446
geekseh,ironfists_tv,39047
geekseh,summit1g,36853
geekseh,jenntacles,32438
geekseh,walker,28865
geekseh,jaybaybay,27756
geekseh,hutchmf,23545
geekseh,veritas,23407
geekseh,ghostfreak66,23397
geekseh,welyn,17853
geekseh,johnbbeta,17677
geekseh,nyxia,16010
geekseh,trentau,15763
geekseh,xqcow,15493
geekseh,hyperrattv,14768
geekseh,klean,14537
geekseh,glorious_e,14046
geekseh,smoke,13575
geekseh,sheefgg,13503
geekseh,quattroace,13430
geekseh,mzdunk,12732
geekseh,vox_e,12648
geekseh,grimmmz,11969
geekseh,tigz,11836
geekseh,siraaerios,11643
geekseh,smittystone,11565
geekseh,zchum,11565
geekseh,trey24k,11467
geekseh,unfluffybunny,10569
mutex,symfuhny,38795
mutex,swagg,37921
mutex,nickmercs,26781
mutex,teepee,26312
mutex,tfue,13721
mutex,ninja,12520
mutex,scump,12480
mutex,xqcow,11141
mutex,superevan,11096
mutex,trainwreckstv,10615
8cho,auronplay,84327
8cho,juansguarnizo,67725
8cho,ibai,66976
8cho,rubius,57278
8cho,elxokas,53627
8cho,thegrefg,52863
8cho,axozer,34659
8cho,xxxthefocusxxx,33178
8cho,reborn_live,30506
8cho,lolitofdez,29210
8cho,illojuan,28151
8cho,luzu,25147
8cho,biyin_,24739
8cho,alexby11,23003
8cho,carola,22688
8cho,iamcristinini,20370
8cho,karchez,18232
8cho,elmariana,17892
8cho,arigameplays,17732
8cho,lakshartnia,15577
8cho,polispol1,15104
8cho,elded,15049
8cho,elspreen,13311
8cho,robleis,13182
8cho,bystaxx,12704
8cho,aroyitt,12072
8cho,mayichi,11912
8cho,zormanworld,11583
8cho,missasinfonia,11271
8cho,imantado,10247
alohadancetv,dota2ruhub,54529
alohadancetv,icebergdoto,51585
alohadancetv,dota2mc_ru,42930
alohadancetv,stray228,34593
alohadancetv,awfdota,33321
alohadancetv,rostislav_999,32846
alohadancetv,justcooman,32832
alohadancetv,nix,32604
alohadancetv,just_ns,32406
alohadancetv,epic_d2cl,31126
alohadancetv,topsonous,30615
alohadancetv,buster,29931
alohadancetv,n3koglai,28703
alohadancetv,silvername,24673
alohadancetv,tpabomah,24542
alohadancetv,s1mple,22665
alohadancetv,nooneboss,22372
alohadancetv,sh4dowehhh,22233
alohadancetv,dreadztv,20947
alohadancetv,evelone192,19616
alohadancetv,ybicanoooobov,19527
alohadancetv,weplaycsgo_ru,18810
alohadancetv,paradeev1ch,18789
alohadancetv,dmitry_lixxx,18030
alohadancetv,recrent,16804
alohadancetv,stariy_bog,16534
alohadancetv,illidanstr,16110
alohadancetv,daxak,15986
alohadancetv,xboct,14920
alohadancetv,voodoosh,14779
alohadancetv,c_a_k_e,14763
alohadancetv,by_owl,14430
alohadancetv,koreshzy,14158
alohadancetv,godhunt,13872
alohadancetv,whoplohoyparen,13679
alohadancetv,dendi,13532
alohadancetv,bratishkinoff,13487
alohadancetv,ilame,13019
alohadancetv,strogo,12974
alohadancetv,honeymad,12953
alohadancetv,follentass,12944
alohadancetv,jojohf,12871
alohadancetv,gensyxa,12523
alohadancetv,lenagol0vach,12253
alohadancetv,dota2ruhub2,11815
alohadancetv,des0ut,11656
alohadancetv,strogo1337,11419
alohadancetv,ekatze007,10400
alohadancetv,jesusavgn,10258
sizophren,wtcn,103947
sizophren,ubeka_,41503
sizophren,valorant_esports_tr,35239
sizophren,unlostv,20597
sizophren,vladimirpetrenko,14819
sizophren,uthenera,13790
sizophren,tarik,12482
sizophren,zeusidiouss,12443
greekgodx,xqcow,76738
greekgodx,trainwreckstv,49343
greekgodx,mizkif,45568
greekgodx,sodapoppin,39305
greekgodx,nmplol,34528
greekgodx,summit1g,33963
greekgodx,shroud,32138
greekgodx,pokelawls,30536
greekgodx,loltyler1,28870
greekgodx,hasanabi,24713
greekgodx,pokimane,20288
greekgodx,lirik,19858
greekgodx,zackrawrr,17472
greekgodx,maya,16777
greekgodx,lvndmark,15431
greekgodx,moistcr1tikal,13324
greekgodx,ninja,12598
greekgodx,roshtein,12334
greekgodx,sykkuno,12025
greekgodx,pestily,11742
greekgodx,skippypoppin,11739
greekgodx,myth,11395
greekgodx,zoil,10987
greekgodx,lec,10704
greekgodx,nickmercs,10678
deadlyslob,lvndmark,69906
deadlyslob,pestily,58243
deadlyslob,shroud,56503
deadlyslob,geekseh,51133
deadlyslob,willerz,48755
deadlyslob,sequisha,39684
deadlyslob,summit1g,36166
deadlyslob,gingy,34334
deadlyslob,jaybaybay,22446
deadlyslob,jenntacles,21801
deadlyslob,exfilcamper,21725
deadlyslob,hutchmf,19443
deadlyslob,ghostfreak66,19265
deadlyslob,ironfists_tv,19063
deadlyslob,smoke,18768
deadlyslob,walker,17860
deadlyslob,klean,17598
deadlyslob,veritas,16984
deadlyslob,glorious_e,15105
deadlyslob,xqcow,13973
deadlyslob,grimmmz,13878
deadlyslob,hyperrattv,13069
deadlyslob,trentau,12545
deadlyslob,vox_e,12199
deadlyslob,johnbbeta,11866
deadlyslob,nyxia,11805
deadlyslob,sacriel,11495
deadlyslob,welyn,10045
aussieantics,clix,64201
aussieantics,sommerset,31257
aussieantics,deyyszn,29759
aussieantics,mongraal,29656
aussieantics,mrsavage,28313
aussieantics,bugha,24572
aussieantics,nickeh30,23450
aussieantics,sypherpk,23136
aussieantics,ninja,21739
aussieantics,stableronaldo,21708
aussieantics,muzz,15129
aussieantics,reetlol,14323
aussieantics,scoped,14137
aussieantics,nickmercs,13565
aussieantics,saevid,12558
aussieantics,ranger,10833
aussieantics,tfue,10438
aussieantics,xqcow,10307
aussieantics,benjyfishy,10303
quin69,sodapoppin,44072
quin69,xqcow,38713
quin69,zackrawrr,30684
quin69,steelmage,24737
quin69,summit1g,24718
quin69,shroud,23115
quin69,zizaran,21145
quin69,skippypoppin,16223
quin69,trainwreckstv,14660
quin69,veibae,10650
therealmarzaa,zanoxvii,61608
therealmarzaa,tumblurr,61105
therealmarzaa,xiuder_,21129
just_ns,silvername,25807
just_ns,stray228,25132
just_ns,voodoosh,21796
just_ns,topsonous,21534
just_ns,xboct,19731
just_ns,ybicanoooobov,19634
just_ns,nix,18420
just_ns,tpabomah,17801
just_ns,justcooman,17719
just_ns,melharucos,16742
just_ns,weplaycsgo_ru,16275
just_ns,sh4dowehhh,14319
just_ns,rostislav_999,14173
just_ns,lenagol0vach,13093
just_ns,recrent,13044
just_ns,nooneboss,13032
just_ns,s1mple,12456
just_ns,n3koglai,11330
just_ns,rxnexus,11221
goncho,ibai,50600
goncho,unicornio,35968
goncho,thegrefg,34355
goncho,rubius,30157
goncho,okyyy,22825
goncho,robleis,22366
goncho,luken,19241
goncho,litkillah,19205
goncho,juansguarnizo,17210
goncho,pimpeano,16717
goncho,illojuan,16683
goncho,grafo,14991
goncho,lolitofdez,13238
goncho,pabellon_4,13200
goncho,mixwell,12842
goncho,keznit1,11265
goncho,papomc,10963
jerma985,xqcow,24305
jerma985,moistcr1tikal,21275
jerma985,sodapoppin,18248
jerma985,mizkif,17422
jerma985,moonmoon,13074
jerma985,vargskelethor,12793
jerma985,vinesauce,12041
jerma985,loltyler1,11975
jerma985,pokelawls,11320
dda_ju,handongsuk,72464
dda_ju,pjs9073,50227
dda_ju,nodolly,46941
dda_ju,inecr7024,35910
dda_ju,lck_korea,35136
dda_ju,ddahyoni,32438
dda_ju,tmxk319,31405
dda_ju,saddummy,30083
dda_ju,johnny3047258,29865
dda_ju,yapyap30,28682
dda_ju,enchantenter,28651
dda_ju,runner0608,26598
dda_ju,wpghd321,24004
dda_ju,mlchoins,23055
dda_ju,lol_woolf,22736
dda_ju,ses836,22311
dda_ju,rngudwnswkd,22249
dda_ju,hanryang1125,22097
dda_ju,sn400ja,21439
dda_ju,pacific8815,20028
dda_ju,skswhdkgo1,19694
dda_ju,rhdowgps,18666
dda_ju,flamekr,17705
dda_ju,zilioner,17216
dda_ju,yumyumyu77,16785
dda_ju,looksam,16676
dda_ju,rkdthdus930,16344
dda_ju,jdm2088,15121
dda_ju,nanajam777,14084
dda_ju,yd0821,12299
dda_ju,xkwhd,12293
dda_ju,necklet880707,12258
dda_ju,paka9999,12017
dda_ju,woowakgood,11673
dda_ju,yeji429,11538
dda_ju,drlee_kor,11424
dda_ju,lol_cuvee,11343
dda_ju,flurry1989,11204
dda_ju,wkgml,11110
dda_ju,naseongkim,11065
dda_ju,s1032204,10661
dda_ju,jinu6734,10438
dda_ju,obm1025,10337
dda_ju,snarang,10204
dda_ju,kimdduddi,10097
natsumiii,pokimane,50451
natsumiii,sykkuno,47659
natsumiii,xqcow,32120
natsumiii,starsmitten,30526
natsumiii,xchocobars,28687
natsumiii,quarterjade,28610
natsumiii,scarra,27168
natsumiii,tinakitten,26724
natsumiii,yvonnie,21564
natsumiii,shiphtur,20644
natsumiii,ray__c,17554
natsumiii,peterparktv,15820
natsumiii,shroud,14003
natsumiii,peterpark,12468
natsumiii,sydeon,11729
natsumiii,qtcinderella,10905
natsumiii,sodapoppin,10511
papigavitv,thegrefg,71185
papigavitv,rubius,42136
papigavitv,spursito,29442
papigavitv,werlyb,14938
papigavitv,tvander,14297
papigavitv,rubenmartinweb,12764
papigavitv,robleis,10014
tfblade,xqcow,20148
tfblade,thebausffs,18924
tfblade,tobiasfate,13062
woowakgood,zilioner,17629
olliegamerz,thegrefg,60975
olliegamerz,rubius,58149
olliegamerz,rapturrs,24951
olliegamerz,robleis,21090
olliegamerz,zilverk,12257
olliegamerz,twitchrivals_es,11750
olliegamerz,reborn_live,10860
olliegamerz,shadoune666,10259
olliegamerz,werlyb,10144
battlestategames,lvndmark,55296
battlestategames,shroud,40405
battlestategames,pestily,37213
battlestategames,willerz,34443
battlestategames,geekseh,29633
battlestategames,deadlyslob,23628
battlestategames,summit1g,21411
battlestategames,sequisha,21169
battlestategames,gingy,20573
battlestategames,ironfists_tv,19224
battlestategames,bnans,18055
battlestategames,walker,16025
battlestategames,exfilcamper,15153
battlestategames,johnbbeta,14819
battlestategames,quattroace,13713
battlestategames,jenntacles,13301
battlestategames,ghostfreak66,13222
battlestategames,domontovich,12831
battlestategames,moinsunny,12239
battlestategames,dunduk,11981
battlestategames,veritas,11678
battlestategames,glorious_e,11583
battlestategames,hutchmf,11324
battlestategames,jaybaybay,11047
battlestategames,xqcow,10857
battlestategames,dottyhack,10530
battlestategames,bullseye,10520
battlestategames,hyperrattv,10333
unsympathisch_tv,xrohat,23296
unsympathisch_tv,xthesolutiontv,12959
sneakylol,xqcow,23325
sneakylol,sodapoppin,21316
sneakylol,summit1g,17194
sneakylol,zackrawrr,11626
sneakylol,tfblade,11017
coscu,ibai,57258
coscu,elxokas,48277
coscu,thegrefg,39878
coscu,rubius,35808
coscu,goncho,27468
coscu,elspreen,25519
coscu,grafo,25510
coscu,werlyb,24307
coscu,illojuan,22145
coscu,juansguarnizo,19533
coscu,lolitofdez,17813
coscu,robleis,16396
coscu,duendepablo,15882
coscu,unicornio,15582
coscu,lvpes,15411
coscu,elcanaldejoaco,15041
coscu,zeko,14506
coscu,okyyy,13466
coscu,knekro,13407
coscu,elmiillor,12921
coscu,litkillah,12564
coscu,frankkaster,12250
coscu,nissaxter,11405
coscu,luken,10666
coscu,th3antonio,10544
coscu,reventxz,10376
coscu,lvparg,10252
xrohat,xthesolutiontv,14178
spygea,stylishnoob4,91973
spygea,yuyuta0702,18431
spygea,ta1yo_tv,17810
spygea,yufuna,17111
spygea,sutanmi,14987
spygea,tsm_imperialhal,14169
spygea,yamatonjp,13735
coreano,frttt,52308
coreano,sacy,46555
coreano,tteuw,45842
coreano,tixinhadois,41240
coreano,gaules,32149
coreano,tck10,30747
coreano,xandfps,27730
coreano,fnxlntc,19578
coreano,paulanobre,18951
coreano,yoda,18679
coreano,leticiaxmotta,17024
coreano,gafallen,15639
coreano,loud_coringa,15516
coreano,saadhak,13737
coreano,mch_agg,12974
coreano,oldmanspacca,11972
coreano,jukes,11374
solary,traytonlol,31720
solary,waolol1,28538
solary,zerator,25646
solary,squeezie,20260
solary,xari,16030
solary,vetheo,11141
solary,voltariux,10442
nl_kripp,summit1g,26519
nl_kripp,rdulive,23358
nl_kripp,thijs,19734
nl_kripp,xqcow,18213
nl_kripp,sodapoppin,17872
nl_kripp,sjow,17211
nl_kripp,shroud,16778
nl_kripp,superjj102,15910
nl_kripp,sunbaconrelaxer,15585
nl_kripp,savjz,13205
nl_kripp,zackrawrr,11532
ijenz,leynainu,17361
ijenz,pekeasmr,13672
ijenz,thegrefg,11977
ijenz,rubius,11032
relaxing234,wayne75525,24754
relaxing234,wtf_winds123,21411
relaxing234,uzra,20264
relaxing234,yulihong22,18880
relaxing234,xargon0731,13952
relaxing234,sweetcampercs,12648
relaxing234,woohankyung,11642
relaxing234,roieee,10970
relaxing234,zrush,10460
relaxing234,shuteye_orange,10300
relaxing234,twitchtw,10026
